DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
10 Jun 2025,1.8483,1.183,195.6967,1.3515
11 Jun 2025,1.8505,1.1792,196.0442,1.3538
12 Jun 2025,1.8503,1.1737,195.4073,1.3595
13 Jun 2025,1.8454,1.1759,195.6569,1.3576
16 Jun 2025,1.8436,1.173,195.8572,1.3596
