DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
05 Aug 2025,1.8323,1.1491,195.9611,1.329
06 Aug 2025,1.8333,1.1465,196.4782,1.3331
07 Aug 2025,1.8447,1.1531,197.6956,1.3404
08 Aug 2025,1.8485,1.1529,198.6479,1.3439
11 Aug 2025,1.8491,1.1562,198.4913,1.3408
