DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
25 Nov 2025,1.8586,1.1396,205.751,1.3177
26 Nov 2025,1.8592,1.1412,206.8745,1.3226
27 Nov 2025,1.8596,1.143,207.1276,1.3252
28 Nov 2025,1.8473,1.1417,206.7698,1.3252
01 Dec 2025,1.8507,1.1396,205.5385,1.3252
