DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
22 Apr 2025,1.8499,1.1656,188.2763,1.3379
23 Apr 2025,1.8382,1.1692,189.3408,1.3275
24 Apr 2025,1.8481,1.1708,189.6983,1.3315
25 Apr 2025,1.845,1.1707,191.6296,1.3309
28 Apr 2025,1.8527,1.1768,191.3186,1.3393
