DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
10 Feb 2026,1.8495,1.1477,210.8736,1.3674
11 Feb 2026,1.855,1.1496,209.4446,1.3633
12 Feb 2026,1.8566,1.1487,208.4215,1.3654
13 Feb 2026,1.8558,1.1484,208.4482,1.3612
16 Feb 2026,1.858,1.15,209.2112,1.3633
