DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
28 Oct 2025,1.8506,1.1389,202.0105,1.3278
29 Oct 2025,1.8398,1.1353,201.1507,1.3241
30 Oct 2025,1.8383,1.1368,202.6862,1.3147
31 Oct 2025,1.8409,1.1384,202.392,1.3139
03 Nov 2025,1.8496,1.1407,202.5799,1.3146
