DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
15 Jul 2025,1.8379,1.153,199.36,1.3397
16 Jul 2025,1.8403,1.1552,198.8377,1.3392
17 Jul 2025,1.8446,1.1572,199.1043,1.341
18 Jul 2025,1.8439,1.1541,199.5801,1.3442
21 Jul 2025,1.8483,1.1536,198.9132,1.3493
