DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
09 Dec 2025,1.8405,1.1434,208.5834,1.3297
10 Dec 2025,1.8452,1.1442,208.447,1.3321
11 Dec 2025,1.8487,1.1428,208.4776,1.3435
12 Dec 2025,1.8405,1.1377,208.1844,1.3355
15 Dec 2025,1.8433,1.1387,207.8224,1.3394
