DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
03 Feb 2026,1.8709,1.16,213.384,1.3703
04 Feb 2026,1.8682,1.1583,214.0534,1.3664
05 Feb 2026,1.8512,1.1473,212.1664,1.3528
06 Feb 2026,1.8565,1.1519,213.5298,1.3615
09 Feb 2026,1.8564,1.1482,213.1707,1.3678
