DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
08 Jul 2025,1.8536,1.1584,198.989,1.3545
09 Jul 2025,1.8611,1.1599,199.0234,1.3588
10 Jul 2025,1.8557,1.1605,198.5943,1.3555
11 Jul 2025,1.8498,1.1551,198.9827,1.3505
14 Jul 2025,1.8401,1.151,198.3036,1.3447
