DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
24 Mar 2026,1.842,1.1558,212.6387,1.3382
25 Mar 2026,1.8451,1.1557,212.881,1.3372
26 Mar 2026,1.8492,1.1568,213.1554,1.3351
27 Mar 2026,1.8449,1.1538,212.862,1.3291
30 Mar 2026,1.8374,1.1512,210.5623,1.3198
