DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
30 Mar 2026,1.8374,1.1512,210.5623,1.3198
31 Mar 2026,1.8405,1.1447,209.8277,1.3188
01 Apr 2026,1.8518,1.1473,211.3239,1.3334
02 Apr 2026,1.844,1.1465,211.055,1.3244
