DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
29 Apr 2025,1.8563,1.1762,190.6192,1.3389
30 Apr 2025,1.8451,1.1749,190.4962,1.3356
01 May 2025,1.84,1.1785,193.2567,1.3296
02 May 2025,1.8342,1.1718,191.8496,1.3321
