DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
25 Feb 2025,1.8089,1.2054,188.647,1.2655
26 Feb 2025,1.8217,1.2084,189.7776,1.2695
27 Feb 2025,1.8218,1.2125,189.343,1.2628
28 Feb 2025,1.8137,1.2108,189.7375,1.2592
03 Mar 2025,1.8288,1.2112,190.7834,1.2699
