DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
17 Feb 2026,1.8477,1.1432,207.6685,1.3503
18 Feb 2026,1.8511,1.1457,208.9867,1.3545
19 Feb 2026,1.841,1.1437,208.537,1.3454
20 Feb 2026,1.8465,1.1453,209.0697,1.3501
23 Feb 2026,1.8471,1.1441,208.3888,1.3494
