DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
04 Mar 2025,1.8435,1.208,188.6726,1.2716
05 Mar 2025,1.8523,1.1953,191.6164,1.2868
06 Mar 2025,1.8395,1.1917,191.0962,1.2891
07 Mar 2025,1.8561,1.1889,190.6475,1.2924
10 Mar 2025,1.8622,1.1906,189.8815,1.2904
