DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
18 Mar 2025,1.8585,1.1884,194.1193,1.2985
19 Mar 2025,1.8581,1.192,194.5374,1.2967
20 Mar 2025,1.8586,1.196,193.0808,1.2972
21 Mar 2025,1.8513,1.1931,192.1003,1.2893
24 Mar 2025,1.8452,1.1962,194.5946,1.2911
