DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
13 Jan 2026,1.8657,1.1536,213.627,1.3442
14 Jan 2026,1.8678,1.1541,212.7809,1.3457
15 Jan 2026,1.8596,1.1538,212.2296,1.3387
16 Jan 2026,1.8615,1.1539,211.4594,1.3378
19 Jan 2026,1.861,1.1531,212.1548,1.3422
