DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
27 May 2025,1.8601,1.1921,195.236,1.3521
28 May 2025,1.8608,1.1919,195.1274,1.3471
29 May 2025,1.8619,1.1879,194.7013,1.3483
30 May 2025,1.8537,1.1876,194.5183,1.3482
02 Jun 2025,1.8568,1.1852,193.3674,1.3553
