DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
13 May 2025,1.8536,1.188,196.0425,1.326
14 May 2025,1.8571,1.1866,194.6648,1.3305
15 May 2025,1.8583,1.187,193.6868,1.3279
16 May 2025,1.8547,1.1893,193.6166,1.3265
19 May 2025,1.8621,1.1878,193.6811,1.3367
