DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
14 Apr 2025,1.8285,1.1601,188.9631,1.3187
15 Apr 2025,1.842,1.1691,189.0393,1.3245
16 Apr 2025,1.8413,1.1646,188.9255,1.3257
17 Apr 2025,1.8365,1.166,188.1997,1.3233
