DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
25 Mar 2025,1.8527,1.1985,193.9082,1.2948
26 Mar 2025,1.8372,1.1954,194.1802,1.2887
27 Mar 2025,1.856,1.2003,195.7013,1.2963
28 Mar 2025,1.8486,1.1955,194.4654,1.2941
31 Mar 2025,1.8581,1.1951,193.0164,1.291
