DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
14 Oct 2025,1.867,1.1469,201.895,1.3297
15 Oct 2025,1.8763,1.1497,202.3461,1.3365
16 Oct 2025,1.8859,1.1505,202.5511,1.3434
17 Oct 2025,1.8818,1.1479,201.4492,1.3392
20 Oct 2025,1.8827,1.1512,202.0383,1.3416
