DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
04 Feb 2025,1.7878,1.2019,192.9865,1.2477
05 Feb 2025,1.7883,1.2011,190.4426,1.2518
06 Feb 2025,1.7779,1.1973,188.3218,1.2414
07 Feb 2025,1.7768,1.1997,188.0869,1.2424
10 Feb 2025,1.7742,1.2011,187.8372,1.239
