DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
17 Mar 2026,1.829,1.1577,212.1937,1.3343
18 Mar 2026,1.8248,1.1572,212.4739,1.3323
19 Mar 2026,1.8333,1.1602,211.3327,1.3359
20 Mar 2026,1.8266,1.1523,211.833,1.3302
23 Mar 2026,1.8363,1.1552,212.4266,1.3385
