DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
11 Mar 2025,1.8724,1.1848,190.947,1.2946
12 Mar 2025,1.8671,1.1871,192.3414,1.2968
13 Mar 2025,1.8637,1.192,191.1811,1.2943
14 Mar 2025,1.857,1.188,191.8136,1.2915
17 Mar 2025,1.8568,1.1889,192.8987,1.2985
