DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
22 Dec 2025,1.8489,1.1437,211.1942,1.3454
23 Dec 2025,1.8487,1.1451,210.8752,1.3484
24 Dec 2025,1.8463,1.1468,210.4671,1.3507
