DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
06 May 2025,1.8442,1.1791,191.0257,1.3372
07 May 2025,1.8418,1.1757,191.5343,1.3366
08 May 2025,1.8499,1.1801,193.015,1.331
09 May 2025,1.853,1.1808,192.9219,1.3305
12 May 2025,1.8477,1.1881,195.633,1.3202
