DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
04 Nov 2025,1.8374,1.1353,200.1137,1.3046
05 Nov 2025,1.842,1.1361,201.2369,1.3042
06 Nov 2025,1.8514,1.1354,200.5196,1.3102
07 Nov 2025,1.851,1.1365,201.4021,1.3152
10 Nov 2025,1.8444,1.1388,202.5186,1.3148
