DATE,XUDLCDS,XUDLERS,XUDLJYS,XUDLUSS
11 Nov 2025,1.8456,1.136,202.8313,1.3173
12 Nov 2025,1.8377,1.1325,203.1736,1.313
13 Nov 2025,1.8493,1.134,203.5352,1.3199
14 Nov 2025,1.8431,1.1314,202.9133,1.314
17 Nov 2025,1.8485,1.1362,204.507,1.3177
